iter	CrossEntropy
1511	0.3980646242
1512	0.3980241745
1513	0.3979904896
1514	0.3979612841
1515	0.3979181581
1516	0.3978752623
1517	0.397775511
1518	0.3977066422
1519	0.3976626603
1520	0.3976205987
1521	0.3975520644
1522	0.3974926933
1523	0.3974570707
1524	0.3974119113
1525	0.3973766622
1526	0.3973237344
1527	0.3972823245
1528	0.3972358443
1529	0.3971675881
1530	0.3971261305
1531	0.3970494238
1532	0.3970048466
1533	0.3969670168
1534	0.3969393624
1535	0.3969134633
1536	0.3968721142
1537	0.3968139075
1538	0.3967722022
1539	0.396730675
1540	0.3966865062
1541	0.3966377667
1542	0.396586568
1543	0.3965529961
1544	0.3965099917
1545	0.3964553824
1546	0.3964029195
1547	0.396350526
1548	0.3963034072
1549	0.3962551065
1550	0.3962071838
1551	0.396170375
1552	0.3961146796
1553	0.3960731784
1554	0.396034358
1555	0.3959923833
1556	0.3959607231
1557	0.3959157375
1558	0.3958722986
1559	0.3958289857
1560	0.3957817669
1561	0.3957270142
1562	0.3956904009
1563	0.3956473618
1564	0.3955571646
1565	0.3955205904
1566	0.3954860322
1567	0.3954494407
1568	0.39541228
1569	0.3953683197
1570	0.3952888845
1571	0.3952529229
1572	0.39516535
1573	0.3951053272
1574	0.3950744099
1575	0.3950404991
1576	0.3950055498
1577	0.3949535691
1578	0.3949106342
1579	0.3948711447
1580	0.3948219099
1581	0.3947805609
1582	0.394746485
1583	0.394709094
1584	0.3946349376
1585	0.3945873843
1586	0.3945411387
1587	0.3944204022
1588	0.3943875211
1589	0.3943273288
1590	0.3942967678
1591	0.3942717029
1592	0.3942471115
1593	0.3942108372
1594	0.3941569057
1595	0.3941314063
1596	0.3940940935
1597	0.3940458754
1598	0.3940099833
1599	0.3939563647
1600	0.3939146333
1601	0.3938742488
1602	0.3938187271
1603	0.3937664206
1604	0.3937263185
1605	0.3936785783
1606	0.3936336839
1607	0.3935793657
1608	0.3935465802
1609	0.3934937392
1610	0.3934568175
1611	0.3934270211
1612	0.3933932971
1613	0.3933439276
1614	0.3933072883
1615	0.3932576668
1616	0.393218199
1617	0.393147184
1618	0.3931042143
1619	0.3930620528
1620	0.3930309313
1621	0.3929947916
1622	0.392926744
1623	0.3928715656
1624	0.392819372
1625	0.3927853526
1626	0.3927643066
1627	0.3927366522
1628	0.3926959766
1629	0.3926450386
1630	0.3926132958
1631	0.3925636005
1632	0.392530098
1633	0.3924673858
1634	0.3924313461
1635	0.3923948631
1636	0.3923302783
1637	0.3922789624
1638	0.3921635352
1639	0.3921287858
1640	0.3920759318
1641	0.3920429247
1642	0.3919907702
1643	0.3919213454
1644	0.3918488835
1645	0.3918093114
1646	0.3917713035
1647	0.3917232288
1648	0.3916565193
1649	0.3915723353
1650	0.3915346793
1651	0.3914778803
1652	0.3914373567
1653	0.3913853109
1654	0.3913545239
1655	0.3913151735
1656	0.3912697273
1657	0.3912204577
1658	0.391174425
1659	0.3911386286
1660	0.3910694557
1661	0.3910135169
1662	0.3909597288
1663	0.390926448
1664	0.3908208139
1665	0.3907721526
1666	0.3907364343
1667	0.3906755252
1668	0.390633759
1669	0.3905830296
1670	0.3905481543
1671	0.3905185317
1672	0.3904616024
1673	0.390356633
1674	0.3902932256
1675	0.3902588325
1676	0.3902207029
1677	0.3901617359
1678	0.3901092642
1679	0.3900590214
1680	0.3900160257
1681	0.3899738121
1682	0.3899239951
1683	0.3898351187
1684	0.389792892
1685	0.3896657123
1686	0.3896341476
1687	0.3895804942
1688	0.3895422212
1689	0.3894901623
1690	0.3894389289
1691	0.3893326822
1692	0.3892181414
1693	0.3891628022
1694	0.3891110779
1695	0.3890778578
1696	0.3890287925
1697	0.388994382
1698	0.3889623829
1699	0.3889056273
1700	0.3888465256
1701	0.3888072359
1702	0.3887115209
1703	0.3886464104
1704	0.3885708072
1705	0.3885326559
1706	0.3884880831
1707	0.3884546067
1708	0.388424567
1709	0.3883810977
1710	0.3883474519
1711	0.3881605622
1712	0.3881255391
1713	0.3880925667
1714	0.3880506572
1715	0.3880005448
1716	0.3879254282
1717	0.3878687856
1718	0.3878162401
1719	0.3877864916
1720	0.3877483012
1721	0.3876946825
1722	0.3876605935
1723	0.3876219643
1724	0.3875923331
1725	0.3875498457
1726	0.3875108688
1727	0.3874726567
1728	0.3874306038
1729	0.3873965626
1730	0.3872466772
1731	0.3872092688
1732	0.3871707786
1733	0.3871352385
1734	0.3870966701
1735	0.3870746812
1736	0.387038346
1737	0.3869888201
1738	0.3868722416
1739	0.3868392692
1740	0.3867922503
1741	0.38675449
1742	0.3867192887
1743	0.3866744856
1744	0.3866385327
1745	0.3866033011
1746	0.3865665966
1747	0.3865226233
1748	0.3864934482
1749	0.3864621964
1750	0.3864246012
1751	0.3863760268
1752	0.3863333526
1753	0.3862794211
1754	0.3861424526
1755	0.3861032369
1756	0.3860362798
1757	0.3860101331
1758	0.3859566361
1759	0.3859172986
1760	0.3858775441
1761	0.3858435333
1762	0.3857766197
1763	0.3857240308
1764	0.3856834116
1765	0.3856528028
1766	0.3856161548
1767	0.3855671111
1768	0.3855261879
1769	0.3854927897
1770	0.3854337488
1771	0.3854094225
1772	0.3853607569
1773	0.3853004169
1774	0.3852690868
1775	0.3852343418
1776	0.3851878008
1777	0.3851395479
1778	0.3851142049
1779	0.3850443629
1780	0.3849999595
1781	0.384952341
1782	0.3849181521
1783	0.3848763989
1784	0.3848151465
1785	0.384782865
1786	0.3847388743
1787	0.384697673
1788	0.3846591654
1789	0.3846102565
1790	0.3845636416
1791	0.3845236915
1792	0.3844852578
1793	0.384459363
1794	0.3844211509
1795	0.3843599072
1796	0.3843295547
1797	0.3842914859
1798	0.3842417949
1799	0.3841859127
1800	0.3840769461
1801	0.3840477016
1802	0.3839586471
1803	0.3839282685
1804	0.3838995193
1805	0.3838325231
1806	0.3838013669
1807	0.3837683337
1808	0.3836625649
1809	0.3836213983
1810	0.3835853325
1811	0.383519605
1812	0.383489574
1813	0.3833204673
1814	0.3832711717
1815	0.383207256
1816	0.3831545237
1817	0.3831174412
1818	0.3830729335
1819	0.3829953622
1820	0.3829531833
1821	0.3829040223
1822	0.382841675
1823	0.3828087548
1824	0.3827804618
1825	0.3827382481
1826	0.3826902429
1827	0.3825998545
1828	0.3825556857
1829	0.382516357
1830	0.3824403194
1831	0.3823872221
1832	0.3822864454
1833	0.3822473165
1834	0.3821654656
1835	0.3821198022
1836	0.3820905924
1837	0.3820315428
1838	0.3819907456
1839	0.3819457252
1840	0.3818971508
1841	0.381789744
1842	0.3817325496
1843	0.3816926604
1844	0.3816506814
1845	0.381583985
1846	0.3815573125
1847	0.3815318175
1848	0.3814661291
1849	0.381363041
1850	0.3813043477
1851	0.3812692508
1852	0.3812277844
1853	0.3811933826
1854	0.3811184963
1855	0.3810850634
1856	0.3810375709
1857	0.3809738681
1858	0.3809234993
1859	0.3808765238
1860	0.3808429127
1861	0.3808018243
1862	0.3807450601
1863	0.3807143644
1864	0.3806786114
1865	0.3806477288
1866	0.3806136703
1867	0.3805350171
1868	0.3804552343
1869	0.3804064905
1870	0.380352572
1871	0.3803175837
1872	0.3802759479
1873	0.38023731
1874	0.3801940709
1875	0.3801450099
1876	0.3800975999
1877	0.3800555123
1878	0.3799789229
1879	0.3799402719
1880	0.379908742
1881	0.3798576868
1882	0.3798123883
1883	0.3797485508
1884	0.3797132062
1885	0.3796581147
1886	0.3795905711
1887	0.3795464066
1888	0.379502707
1889	0.3794068704
1890	0.3793721688
1891	0.3793192279
1892	0.3792908393
1893	0.3791915181
1894	0.3791481531
1895	0.3790499224
1896	0.3789331441
1897	0.3787882073
1898	0.3787541922
1899	0.378712413
1900	0.3786798447
1901	0.3786424233
1902	0.3786063922
1903	0.3785692358
1904	0.3785265486
1905	0.3784993243
1906	0.3784691978
1907	0.3784245467
1908	0.3783783576
1909	0.3783440731
1910	0.37831157
1911	0.3782105196
1912	0.3781353596
1913	0.3780986247
1914	0.3779821591
1915	0.3779595838
1916	0.3779294355
1917	0.377889203
1918	0.3778585247
1919	0.377824514
1920	0.3777863844
1921	0.3777086827
1922	0.3776665342
1923	0.3776260498
1924	0.3775920347
1925	0.377548952
1926	0.3774832419
1927	0.3774579511
1928	0.3773611499
1929	0.3773305628
1930	0.377300332
1931	0.3772693278
1932	0.3771876333
1933	0.3771171874
1934	0.3770477364
1935	0.3770084164
1936	0.3769661028
1937	0.3769419286
1938	0.3768509276
1939	0.3767585059
1940	0.3767268804
1941	0.3766959935
1942	0.3766511991
1943	0.3766136865
1944	0.3765544891
1945	0.3765286031
1946	0.3765031775
1947	0.3764632145
1948	0.3764351213
1949	0.376399516
1950	0.3763536788
1951	0.3762747867
1952	0.3762110838
1953	0.3761661503
1954	0.3761453216
1955	0.3761095295
1956	0.3760925979
1957	0.3760626278
1958	0.3759864077
1959	0.3759087408
1960	0.3758852531
1961	0.3758232708
1962	0.3757740924
1963	0.3757161812
1964	0.3756737025
1965	0.3756338046
1966	0.3755408832
1967	0.3754724012
1968	0.375431756
1969	0.3753685962
1970	0.3753291415
1971	0.3752458611
1972	0.3752044078
1973	0.3751621333
1974	0.3751259024
1975	0.3750699289
1976	0.3750088199
1977	0.374943327
1978	0.3749028903
1979	0.3748379362
1980	0.3747938456
1981	0.3747521924
1982	0.374723391
1983	0.3746903274
1984	0.3746442903
1985	0.3745685656
1986	0.3745112669
1987	0.3744199705
1988	0.3743860119
1989	0.3743545558
1990	0.3743009937
1991	0.3742639372
1992	0.374226455
1993	0.3741894507
1994	0.3741308138
1995	0.374026909
1996	0.3739671946
1997	0.373904843
1998	0.3738678908
1999	0.3738350097
2000	0.3737895635
2001	0.3737318
2002	0.3736792414
2003	0.373647251
2004	0.3736134053
2005	0.373542903
2006	0.3735140147
2007	0.3734844182
2008	0.3734172221
2009	0.3733882035
2010	0.3733596367
2011	0.3733317738
2012	0.3732761609
2013	0.3732467252
2014	0.3731281785
2015	0.3730268153
2016	0.3729897501
2017	0.3729544186
2018	0.372916289
2019	0.3728342817
2020	0.3727881621
2021	0.3727244723
2022	0.3726923906
2023	0.3726451326
2024	0.3726185036
2025	0.3725766028
2026	0.3725357968
2027	0.3725122699
2028	0.3724804924
2029	0.3724545889
2030	0.3724310143
2031	0.3723862329
2032	0.372349889
2033	0.3723094089
2034	0.3722637802
2035	0.3722227874
2036	0.3721930562
2037	0.3721603011
2038	0.3721229536
2039	0.3720434619
2040	0.3719991323
2041	0.3719436237
2042	0.371918624
2043	0.3718906872
2044	0.3718559074
2045	0.3718152318
2046	0.3717509989
2047	0.3716380917
2048	0.371602973
2049	0.3715077229
2050	0.3714699235
2051	0.3714402835
2052	0.3714003422
2053	0.3713213849
2054	0.371283907
2055	0.3712342855
2056	0.3711040514
2057	0.3710721305
2058	0.3710508933
2059	0.3709926736
2060	0.3709641763
2061	0.3709225405
2062	0.370873158
2063	0.3708074348
2064	0.370765308
2065	0.3707384357
2066	0.3707069362
2067	0.3706797511
2068	0.3706377286
2069	0.3705832888
2070	0.3705522889
2071	0.3705181348
2072	0.3704617789
2073	0.3704273598
2074	0.3703530427
2075	0.3703069752
2076	0.3702603733
2077	0.3701104618
2078	0.3700506997
2079	0.3700189916
2080	0.3699107898
2081	0.3698391578
2082	0.3697868252
2083	0.3697369473
2084	0.3696995173
2085	0.3696625043
2086	0.3695296589
2087	0.3694937452
2088	0.3694719779
2089	0.3694145359
2090	0.3693543002
2091	0.3693043268
2092	0.3692645766
2093	0.3692234969
2094	0.3690670248
2095	0.3690192151
2096	0.368974286
2097	0.368949573
2098	0.3689004468
2099	0.3688651934
2100	0.3688085508
2101	0.3687769253
2102	0.3687265175
2103	0.3686411908
2104	0.3686124545
2105	0.3685832751
2106	0.3685088277
2107	0.3684220195
2108	0.368390646
2109	0.3683407855
2110	0.3683083954
2111	0.3682854246
2112	0.3682546855
2113	0.3682208528
2114	0.3681996852
2115	0.3681562072
2116	0.3681066422
2117	0.3680721926
2118	0.3680347234
2119	0.3679923142
2120	0.3679622224
2121	0.3679274731
2122	0.3678921285
2123	0.367828682
2124	0.3677867377
2125	0.3677626807
2126	0.367716509
2127	0.3676515723
2128	0.3676241047
2129	0.3675639993
2130	0.3675385912
2131	0.3674998055
2132	0.3674567837
2133	0.3673826969
2134	0.3673473784
2135	0.367318703
2136	0.3672882245
2137	0.3672555997
2138	0.3672154585
2139	0.3671875912
2140	0.367143518
2141	0.3671130004
2142	0.3670727202
2143	0.3670518002
2144	0.3670293508
2145	0.3669899048
2146	0.3669616986
2147	0.3669300644
2148	0.3668833322
2149	0.366856625
2150	0.3668074423
2151	0.3667830031
2152	0.3667441349
2153	0.3667051276
2154	0.3666545546
2155	0.3666039686
2156	0.3664961708
2157	0.3664593707
2158	0.3664293963
2159	0.3663922399
2160	0.3663374264
2161	0.3663055012
2162	0.3662624707
2163	0.3662270261
2164	0.3661783344
2165	0.3661470131
2166	0.3661096786
2167	0.3660832668
2168	0.3660580629
2169	0.3659863439
2170	0.3659551964
2171	0.3659300793
2172	0.3659042106
2173	0.365812962
2174	0.3657575229
2175	0.3657316195
2176	0.3656931467
2177	0.3656420827
2178	0.3656185472
2179	0.3655756818
2180	0.3655093417
2181	0.365463461
2182	0.3654192531
2183	0.3653729597
2184	0.3653205055
2185	0.3652359478
2186	0.365174048
2187	0.3651417057
2188	0.3651148855
2189	0.3650799493
2190	0.3650503571
2191	0.3650195962
2192	0.364983261
2193	0.3648986773
2194	0.3648689852
2195	0.3648335537
2196	0.3647718973
2197	0.3646750657
2198	0.3646347246
2199	0.3645833174
2200	0.3645634836
2201	0.3645009929
2202	0.3644400751
2203	0.3644002684
2204	0.3643666313
2205	0.3643302049
2206	0.3642331994
2207	0.3641841732
2208	0.3641450356
2209	0.3641113811
2210	0.3640626634
2211	0.3640143583
2212	0.3638644772
2213	0.3637970857
2214	0.3637429283
2215	0.3637076923
2216	0.363664866
2217	0.3636260587
2218	0.3635734132
2219	0.3635236397
2220	0.3634982663
2221	0.3634562568
2222	0.3634277118
2223	0.3633950392
2224	0.3633661162
2225	0.3633301416
2226	0.363281376
2227	0.3632551206
2228	0.363192643
2229	0.3631607221
2230	0.3630672576
2231	0.3630012217
2232	0.3629573613
2233	0.3628619331
2234	0.3628043303
2235	0.3627448636
2236	0.3627094147
2237	0.362667931
2238	0.3626270077
2239	0.3625741363
2240	0.3625465297
2241	0.3624564977
2242	0.3624243161
2243	0.3623920519
2244	0.3623440684
2245	0.362299287
2246	0.3622066263
2247	0.3621837381
2248	0.3621351507
2249	0.3620952658
2250	0.3620583354
2251	0.3620110036
2252	0.3619838793
2253	0.3619433818
2254	0.3619014027
2255	0.3618619046
2256	0.3618235099
2257	0.3617870357
2258	0.3617258702
2259	0.3616952527
2260	0.3616618632
2261	0.3616264361
2262	0.3615928076
2263	0.36148113
2264	0.3614439041
2265	0.3614190217
2266	0.3613660808
2267	0.3612799981
2268	0.3612427244
2269	0.3611965049
2270	0.3611434467
2271	0.3611241603
2272	0.3610740001
2273	0.3610422356
2274	0.3610033717
2275	0.3609261046
2276	0.3608827395
2277	0.3608501321
2278	0.3608121112
2279	0.3607703885
2280	0.3607428774
2281	0.3607087537
2282	0.3606812514
2283	0.3606496042
2284	0.3605727237
2285	0.3605218466
2286	0.3604885875
2287	0.3604637311
2288	0.3604386662
2289	0.3604110075
2290	0.3603688329
2291	0.3603400532
2292	0.3602774757
2293	0.3602497474
2294	0.3601928311
2295	0.3601724412
2296	0.3600948568
2297	0.3600598511
2298	0.3600134621
2299	0.3599846651
2300	0.3599440677
2301	0.3599049735
2302	0.3598742561
2303	0.3598356269
2304	0.3597546753
2305	0.3597007612
2306	0.3596419158
2307	0.3596139008
2308	0.3595744418
2309	0.3595411783
2310	0.359522574
2311	0.3594767846
2312	0.3594436559
2313	0.3594065038
2314	0.3593630606
2315	0.3592897776
2316	0.359246582
2317	0.3592066667
2318	0.3591688847
2319	0.3591358993
2320	0.3591097525
2321	0.3590692246
2322	0.3590370995
2323	0.3589889466
2324	0.3589436134
2325	0.358899992
2326	0.3588767823
2327	0.3587756581
2328	0.3587564412
2329	0.3587183333
2330	0.3586721572
2331	0.3586372167
2332	0.3585998865
2333	0.3585597714
2334	0.3585275246
2335	0.3584992098
2336	0.3584749183
2337	0.3584424108
2338	0.3584158513
2339	0.358349572
2340	0.3583026226
2341	0.3582727393
2342	0.3582302172
2343	0.3581783972
2344	0.358163864
2345	0.3581210638
2346	0.3580931444
2347	0.3580618926
2348	0.3580403643
2349	0.3580103464
2350	0.3579755362
2351	0.3579409084
2352	0.3578858734
2353	0.357806625
2354	0.3577724448
2355	0.3577406629
2356	0.3576725545
2357	0.357625831
2358	0.3575957435
2359	0.3574903267
2360	0.357464849
2361	0.3574050521
2362	0.3573800958
2363	0.3573315345
2364	0.3572817826
2365	0.3572125359
2366	0.3571791768
2367	0.3571554371
2368	0.3571251107
2369	0.357053118
2370	0.3570048
2371	0.3569812992
2372	0.3569564863
2373	0.356928228
2374	0.356905053
2375	0.356864221
2376	0.3568328953
2377	0.3567780992
2378	0.3567491544
2379	0.3567111639
2380	0.3566458709
2381	0.3566122728
2382	0.3565784924
2383	0.356528393
2384	0.3564816955
2385	0.356459181
2386	0.3563742496
2387	0.3563511051
2388	0.3562655264
2389	0.3562087144
2390	0.356162169
2391	0.3561178611
2392	0.3560882733
2393	0.356054028
2394	0.3560018996
2395	0.3559489804
2396	0.3559005277
2397	0.3558210273
2398	0.3557842663
2399	0.3557464669
2400	0.3557176525
2401	0.3556672098
2402	0.3556146643
2403	0.3555950304
2404	0.3555671718
2405	0.3555269698
2406	0.3554927852
2407	0.3554528178
2408	0.3554133283
2409	0.3553860953
2410	0.3553551302
2411	0.3553100577
2412	0.3552686696
2413	0.3552400289
2414	0.355220421
2415	0.355191876
2416	0.3551703216
2417	0.355149671
2418	0.3551256749
2419	0.3550752062
2420	0.3550449884
2421	0.3549747597
2422	0.3549582757
2423	0.3549171091
2424	0.3548846451
2425	0.354848336
2426	0.3547920236
2427	0.354768601
2428	0.3547349639
2429	0.3546831266
2430	0.3546529609
2431	0.3546077363
2432	0.354569181
2433	0.3545359479
2434	0.3544877167
2435	0.3544504735
2436	0.3544162281
2437	0.3543648774
2438	0.3543274256
2439	0.3542503192
2440	0.3542080925
2441	0.3541755025
2442	0.35415682
2443	0.3541307515
2444	0.3541045482
2445	0.3540766375
2446	0.3540476058
2447	0.3540207683
2448	0.3539947301
2449	0.353964621
2450	0.3539268172
2451	0.3538930932
2452	0.3538672419
2453	0.3537908263
2454	0.3537610517
2455	0.3537285225
2456	0.3536730834
2457	0.3536398981
2458	0.3536092458
2459	0.3535831121
2460	0.3535619662
2461	0.3535272342
2462	0.3535020911
2463	0.3534058504
2464	0.3533801772
2465	0.3533364906
2466	0.3532922654
2467	0.3532423224
2468	0.3532069908
2469	0.3531824907
2470	0.353116572
2471	0.3530836475
2472	0.3530336436
2473	0.3530064368
2474	0.3529697714
2475	0.3529302601
2476	0.352893195
2477	0.3528631901
2478	0.3528025069
2479	0.3527701862
2480	0.3527277032
2481	0.35269404
2482	0.3526292379
2483	0.3525994503
2484	0.3525766447
2485	0.3525432639
2486	0.3525050257
2487	0.3524656709
2488	0.3524272284
2489	0.3524079812
2490	0.3523647421
2491	0.352333525
2492	0.3522958039
2493	0.3522661031
2494	0.3522283341
2495	0.3521965479
2496	0.3521640795
2497	0.3521449713
2498	0.3521231171
2499	0.3520812163
2500	0.3520435994
2501	0.3520105922
2502	0.3519095679
2503	0.3518254187
2504	0.3517783041
2505	0.3517272923
2506	0.3516939811
2507	0.3516114437
2508	0.3515256956
2509	0.3515054968
2510	0.3514615018
2511	0.3514334259
2512	0.3514005535
2513	0.3513694233
2514	0.3513188721
2515	0.3513010846
2516	0.3512474573
2517	0.351203875
2518	0.3511779325
2519	0.351133503
2520	0.3510990664
2521	0.3510824738
2522	0.3510513784
2523	0.3510229593
2524	0.3510018047
2525	0.3509658561
2526	0.3509244028
2527	0.3508944631
2528	0.3508494731
2529	0.350821797
2530	0.3508047656
2531	0.3507696903
2532	0.3507467761
2533	0.3507107885
2534	0.3506807662
2535	0.3506404772
2536	0.3505931237
2537	0.3505639878
2538	0.3505274875
2539	0.3505027745
2540	0.350467847
2541	0.3504295827
2542	0.3503845232
2543	0.3503624605
2544	0.3503289972
2545	0.3502973326
2546	0.3502707514
2547	0.3502324524
2548	0.3502102984
2549	0.3501752753
2550	0.3501449055
2551	0.3501151873
2552	0.3500685377
2553	0.3500432208
2554	0.3500078458
2555	0.3499850705
2556	0.3499601229
2557	0.3499113704
2558	0.3498774813
2559	0.3498430926
2560	0.3497946181
2561	0.349742972
2562	0.3497301375
2563	0.3496844785
2564	0.3496497726
2565	0.3496163787
2566	0.3495900278
2567	0.3495709978
2568	0.3495417836
2569	0.3495080466
2570	0.349465481
2571	0.3494419237
2572	0.3494049281
2573	0.3493831087
2574	0.3493449357
2575	0.349234631
2576	0.3492083582
2577	0.3491718883
2578	0.3491351099
2579	0.3490605713
2580	0.3490288024
2581	0.349005697
2582	0.3489802628
2583	0.3489547895
2584	0.3489146482
2585	0.348895036
2586	0.3488728082
2587	0.3488376157
2588	0.3488095312
2589	0.3487824546
2590	0.3487530797
2591	0.3487320033
2592	0.3487081419
2593	0.3486800661
2594	0.3486126615
2595	0.3485791069
2596	0.3485442663
2597	0.3485196229
2598	0.348484565
2599	0.3484653177
2600	0.3484262844
2601	0.3483977394
2602	0.3483785964
2603	0.3483428738
2604	0.3483199161
2605	0.3482792752
2606	0.3482472804
2607	0.3482314655
2608	0.348194496
2609	0.3481624317
2610	0.3481262789
2611	0.3481093387
2612	0.3480815757
2613	0.3480491421
2614	0.3480259063
2615	0.3479892496
2616	0.3479444943
2617	0.3479083415
2618	0.3478762251
2619	0.3478517684
2620	0.3478096069
2621	0.3477739582
2622	0.3477611107
2623	0.3477292767
2624	0.3476873237
2625	0.34763901
2626	0.3476192891
2627	0.3475966703
2628	0.3475651708
2629	0.3475258464
2630	0.3474780237
2631	0.3474449731
2632	0.3474195085
2633	0.3474014343
2634	0.347353138
2635	0.3473283511
2636	0.3472873931
2637	0.3472625715
2638	0.3472396355
2639	0.3472161174
2640	0.3471870422
2641	0.3471229136
2642	0.3471004686
2643	0.347076555
2644	0.3470463242
2645	0.3470062091
2646	0.3469804794
2647	0.3469297327
2648	0.3468845385
2649	0.3468593476
2650	0.3468336353
2651	0.3468146922
2652	0.3467887409
2653	0.3467605304
2654	0.3467357218
2655	0.3467079154
2656	0.3466804348
2657	0.3466688473
2658	0.3466494306
2659	0.3466243657
2660	0.3465922015
2661	0.3465626223
2662	0.3465182146
2663	0.3464858114
2664	0.3464439627
2665	0.3464048555
2666	0.3463740121
2667	0.3463436944
2668	0.3463099269
2669	0.3462357315
2670	0.3461943694
2671	0.3461738578
2672	0.346138939
2673	0.3461115235
2674	0.3460735808
2675	0.345991152
2676	0.3459708055
2677	0.3459397318
2678	0.3459113084
2679	0.3458927954
2680	0.3458712932
2681	0.3458560909
2682	0.3458319818
2683	0.3457902287
2684	0.3457541933
2685	0.3456964906
2686	0.3456780427
2687	0.3456586955
2688	0.3456345169
2689	0.3456034041
2690	0.3455676468
2691	0.3455421083
2692	0.3455133677
2693	0.3454791354
2694	0.3454541617
2695	0.3454170053
2696	0.345397341
2697	0.3453815608
2698	0.3453529766
2699	0.3453139694
2700	0.345285181
2701	0.3452644348
2702	0.345207449
2703	0.3451856644
2704	0.3451381892
2705	0.3451118686
2706	0.345090588
2707	0.3450636462
2708	0.3450410578
2709	0.3449931264
2710	0.3449740747
2711	0.344901943
2712	0.344875188
2713	0.3448470339
2714	0.3448189581
2715	0.3447699058
2716	0.3447300557
2717	0.3447100524
2718	0.34466604
2719	0.3446374515
2720	0.3446174135
2721	0.3445939648
2722	0.3445529547
2723	0.3445261301
2724	0.3445126093
2725	0.3444807578
2726	0.3444614367
2727	0.3444333391
2728	0.3444133924
2729	0.3443766748
2730	0.3443490726
2731	0.3443161914
2732	0.3442894668
2733	0.3442520107
2734	0.3442321942
2735	0.3441950509
2736	0.3441726667
2737	0.3441393033
2738	0.3441169886
2739	0.3440790763
2740	0.3440507702
2741	0.343995027
2742	0.34392787
2743	0.3438875376
2744	0.3438670304
2745	0.3438450155
2746	0.3438198854
2747	0.3437832982
2748	0.3437637251
2749	0.3437271857
2750	0.3436965247
2751	0.3436727111
2752	0.3436486629
2753	0.3436187709
2754	0.3435837869
2755	0.3435472606
2756	0.3435296991
2757	0.3434823455
2758	0.3434464144
2759	0.3434124471
2760	0.343370329
2761	0.3433249828
2762	0.343289951
2763	0.3432660548
2764	0.3432393172
2765	0.3432236934
2766	0.3431913641
2767	0.3431495588
2768	0.3431121548
2769	0.3430779703
2770	0.3430416133
2771	0.3430153449
2772	0.3429615177
2773	0.3429048099
2774	0.3428782113
2775	0.3428586599
2776	0.3428291025
2777	0.3428029123
2778	0.342774263
2779	0.3427438497
2780	0.3427246068
2781	0.3426863599
2782	0.3426590487
2783	0.342634805
2784	0.3426060601
2785	0.3425892067
2786	0.3425639507
2787	0.3425430958
2788	0.3425025679
2789	0.3424776898
2790	0.3424599067
2791	0.3424409419
2792	0.3424135612
2793	0.3423888787
2794	0.3423712867
2795	0.3423420204
2796	0.342312563
2797	0.3422989552
2798	0.3422567893
2799	0.3421859958
2800	0.3421755988
2801	0.3421346147
2802	0.3421124695
2803	0.342086049
2804	0.3420573215
2805	0.3420213339
2806	0.3419862804
2807	0.3419600076
2808	0.3419335437
2809	0.3419153088
2810	0.3418662608
2811	0.3418091185
2812	0.3417892673
2813	0.3417529408
2814	0.3417223407
2815	0.341695338
2816	0.3416724542
2817	0.3416393819
2818	0.3415923716
2819	0.3415660684
2820	0.3415406299
2821	0.3414995676
2822	0.3414403789
2823	0.341421249
2824	0.3413946243
2825	0.3413563687
2826	0.3413212631
2827	0.3412788713
2828	0.3412327212
2829	0.341215403
2830	0.3411934142
2831	0.3411649691
2832	0.3411371453
2833	0.341082158
2834	0.3410529569
2835	0.3410263322
2836	0.3409968617
2837	0.3409711668
2838	0.340950047
2839	0.340903532
2840	0.3408846366
2841	0.3408608621
2842	0.3408330687
2843	0.3408012825
2844	0.3407843075
2845	0.3407613498
2846	0.3407083264
2847	0.340673703
2848	0.3406440978
2849	0.3406271446
2850	0.3405211933
2851	0.340500547
2852	0.3404744785
2853	0.3404340983
2854	0.3404056619
2855	0.3403596422
2856	0.3403239457
2857	0.3402994629
2858	0.3402782214
2859	0.3402223348
2860	0.3401509939
2861	0.340113516
2862	0.3400791403
2863	0.3400566431
2864	0.3400323386
2865	0.3400013561
2866	0.3399860538
2867	0.3399639738
2868	0.3399293287
2869	0.3399021001
2870	0.33986288
2871	0.339840183
2872	0.339812055
2873	0.3397849872
2874	0.3397674734
2875	0.3397472703
2876	0.3397225704
2877	0.3396866175
2878	0.3396660798
2879	0.3396452771
2880	0.3396211333
2881	0.3395702171
2882	0.3395515216
2883	0.3395198744
2884	0.3394906124
2885	0.3394708351
2886	0.3394431503
2887	0.3394188327
2888	0.3393924079
2889	0.3393660004
2890	0.3393198157
2891	0.3392988522
2892	0.3392665229
2893	0.3392303006
2894	0.3392003435
2895	0.3391770078
2896	0.3391198916
2897	0.3390953264
2898	0.3390677415
2899	0.3390423594
2900	0.3390174596
2901	0.3389840441
2902	0.338943047
2903	0.3389126988
2904	0.3388947159
2905	0.3388329899
2906	0.3388125391
2907	0.338793205
2908	0.338751265
2909	0.3387157206
2910	0.338676331
2911	0.3386491676
2912	0.3386147267
2913	0.3385817413
2914	0.3385578277
2915	0.3385354305
2916	0.3385066595
2917	0.3384933819
2918	0.3384629295
2919	0.3384280368
2920	0.3384073688
2921	0.3383688655
2922	0.3383432575
2923	0.3383239798
2924	0.3382950655
